,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
6011,/organization/anteryon,/funding-round/f3b6b219bc95cfab4d53f7c57f92bda2,angel,,01-06-2008,
6012,/organization/antesy,/funding-round/842ac2e4ae1fada279499225bd19980b,angel,,31-07-2015,187291.0
6079,/organization/anvil-semiconductors,/funding-round/6d86b1ad9c6e8986aedfb72f9d27d9ce,angel,,23-10-2013,1617512.0
6083,/organization/any-do,/funding-round/98b6a090099e11c119afe1574f730cfe,angel,,10-11-2011,1000000.0
6088,/organization/anybodyoutthere,/funding-round/340a7a2ff966308babb96c2661eccded,angel,,01-02-2009,250000.0
6089,/organization/anybodyoutthere,/funding-round/611c7b535fec0e5913c1bf80a503766f,angel,,01-02-2010,250000.0
6096,/organization/anycolor-corp-,/funding-round/adc1a2759a1805f440ff01ce72d2ee2b,angel,,29-12-2014,
6097,/organization/anydoor,/funding-round/017781f92a307a8fb82135b59a7aa6a3,angel,,12-12-2011,400000.0
6106,/organization/anymeeting,/funding-round/ec1d00002315c6f08aaee31727e68e25,angel,,15-12-2013,2600000.0
6135,/organization/ao1-solutions-inc,/funding-round/64f4a455677182a36593b0b60da719c3,angel,,23-05-2012,380000.0
6136,/organization/aobi-island,/funding-round/12de9f33d38caed081b089b5faf5bc7b,angel,,01-12-2009,4392386.0
6176,/organization/apartment-adda,/funding-round/263f6c5fa52d9f2156e5d16e6492844c,angel,,14-11-2013,
6256,/organization/apiary,/funding-round/c2ec1d52a8094e0a52cd6478fe48d98b,angel,,23-12-2011,120000.0
6308,/organization/aplos-software,/funding-round/1172d831928d08b0541deebb44d0e52e,angel,,01-04-2009,150000.0
6326,/organization/apogeeinvent,/funding-round/215e4302f2543b90355ebedbf3dcb3cc,angel,,28-11-2012,25000.0
6327,/organization/apogeeinvent,/funding-round/2ccdd96ca881f8396d3f886ec8f40a72,angel,,01-11-2012,20000.0
6328,/organization/apogeeinvent,/funding-round/57ec3991411a22d9c79e435d1fa7078f,angel,,08-01-2013,25000.0
6347,/organization/apomio,/funding-round/e2c52619ec06afc92ba0e2ddee2da7b8,angel,,01-02-2008,
6375,/organization/app-in-the-air,/funding-round/c74297d7671a8e8c58baad08865d62a6,angel,,01-08-2011,150000.0
6385,/organization/app-partner-development,/funding-round/6761d4133599dd19c2abd6926d8a4c78,angel,,04-05-2014,0.0
6398,/organization/app47,/funding-round/ad3e1558d3ce2797b1cb1cd862738e2a,angel,,17-05-2012,750000.0
6423,/organization/appbarbecue-inc,/funding-round/1a3a9a9e4916213b9dfd05b68474a45f,angel,,01-07-2011,
6427,/organization/appbistro,/funding-round/52cb03fa443dedfe495cc5627a053b1c,angel,,13-08-2010,600000.0
6495,/organization/appek,/funding-round/4a2f758844bd054711043e31dde3499c,angel,,09-03-2011,50000.0
6542,/organization/appgyver,/funding-round/93bf214435203e564e99b87d1bd853de,angel,,26-03-2014,2500000.0
6570,/organization/appinions,/funding-round/e7647e3fee6dbb092479cf6de15ce0fc,angel,,01-08-2011,
6574,/organization/appinstitute,/funding-round/92c54ff6ebb8e127a674f81bf67134c3,angel,,14-02-2014,250000.0
6579,/organization/appiphany,/funding-round/84c021360a9520e0e652e809985177ff,angel,,01-07-2012,200000.0
6600,/organization/appjet,/funding-round/addc19275061c73f4c5888b4a8a72c3d,angel,,01-08-2007,700000.0
6610,/organization/applaud,/funding-round/05d84327cfb2b4dc1bd600a15d8d3815,angel,,01-01-2011,700000.0
6633,/organization/appletreebook,/funding-round/c0aabc3c425c49a18342bcbf73110116,angel,,01-11-2011,
6636,/organization/applica,/funding-round/b2589233e7829dc6ebdf1413976e3aeb,angel,,30-07-2015,100000.0
6645,/organization/application-craft,/funding-round/489f8f4a476fd849b5a06c239dae83db,angel,,11-09-2012,1000000.0
6723,/organization/applika,/funding-round/113bc9a7aff2328ffc1fe5ce20d5770b,angel,,01-02-2013,
6728,/organization/applix,/funding-round/1a883bf8cbeca21e09ed8dd65d4298a9,angel,,01-05-2010,665750.0
6759,/organization/appnexus,/funding-round/89f9b18e0b1e8eb0284b9d42c8cf1fce,angel,,27-12-2007,2500000.0
6775,/organization/appointedd,/funding-round/a860d2246df18823d411942c48924475,angel,,01-09-2014,265509.0
6776,/organization/appointmentcity,/funding-round/a7fca8b231c6943328bfdf4c1961b829,angel,,01-10-2009,800000.0
6777,/organization/appointuit,/funding-round/6a7eaceeba072f0c8b601fbfac4c8f8b,angel,,01-08-2012,180000.0
6789,/organization/appoxee,/funding-round/2b8f29d3b6c2f630972bef3043c77d6e,angel,,01-09-2013,1800000.0
6790,/organization/appoxee,/funding-round/6019bfd5e9474125ce50cdf217cc29b7,angel,,06-02-2012,
6831,/organization/appsame,/funding-round/51f78127665f16740b890fef0ba08c0d,angel,,18-03-2011,500000.0
6840,/organization/appsclub,/funding-round/d3b2ce7ce0e893d5fe0c15d39dca45b8,angel,,01-04-2014,
6841,/organization/appsco,/funding-round/aadbebc7f7dde3d8777e04bcb6af0d1d,angel,,01-09-2013,500000.0
6854,/organization/appsfire,/funding-round/dd4fe3d88022819da4b041de01e0118b,angel,,03-02-2010,1000000.0
6862,/organization/appsfunder,/funding-round/7f5a07c7d8e3489dfc236e24e8b196ae,angel,,04-01-2012,200000.0
6878,/organization/appspotr,/funding-round/6df0667e495fcae621c835c8dae1525d,angel,,01-06-2014,329500.0
6882,/organization/appssavvy,/funding-round/a87f1532da541d276a6bce2663cd08d6,angel,,01-02-2012,25000.0
6887,/organization/appstores-com,/funding-round/c4e8f1daa2b1dbee0144d6bc5941aca2,angel,,01-08-2010,590000.0
6888,/organization/appstores-com,/funding-round/cd760d88c3ac8221cda83ffa876f6dc2,angel,,01-08-2011,565000.0
6890,/organization/apptank,/funding-round/15acd2b035631fddf59f0cff51be4661,angel,,01-01-2011,
6948,/organization/appuri,/funding-round/5bebc8d2c22cdcddc9be290384c5ac20,angel,,18-08-2014,261000.0
6953,/organization/appvault,/funding-round/f50bf2fe0a23d239b9c8ea5fd906ec88,angel,,01-01-2004,2000000.0
6957,/organization/appwapp,/funding-round/e42a9dd45f572d894f454d6dd15d54f3,angel,,01-08-2012,44919.0
6968,/organization/appyhotel,/funding-round/7856653156807bfb9674fab3b437db9d,angel,,01-01-2014,
6995,/organization/apricot-trees-information-technology-beijing-co-ltd,/funding-round/bdc236b9f3f88f637b7bcdab673a0cf0,angel,,01-05-2012,
7041,/organization/apta-biosciences,/funding-round/61256cfe88b5530ee95c14db40f11058,angel,,27-07-2015,1497772.0
7042,/organization/apta-biosciences,/funding-round/94788b5d0669ec80e5eab5856a8f2a66,angel,,17-03-2014,3078681.0
7060,/organization/aptidata,/funding-round/e5eefe6e47acffc1268eef1920621908,angel,,28-08-2012,750000.0
7062,/organization/aptito,/funding-round/6c94b2af31559c9896b3c7133c528447,angel,,10-05-2012,400000.0
7074,/organization/apture,/funding-round/465ed55e0f4e4a290925b3402e9500ff,angel,,01-07-2007,500000.0
7210,/organization/arara,/funding-round/24d6481b18eac8a49bfe7d7cb30677fb,angel,,01-04-2013,500000.0
7267,/organization/arcade-3,/funding-round/32eb14c53d2c83fb83d948356d04b104,angel,,17-03-2015,64860.0
7277,/organization/arcadia-power-2,/funding-round/f5d838fcb47dc9e9abc1de8c7446e073,angel,,01-09-2014,500000.0
7287,/organization/arcanatura-llc,/funding-round/09b6770b4ed90a4690b1144aeee66bfc,angel,,01-06-2011,210000.0
7351,/organization/archr-io-llc,/funding-round/6276125bf836bdc8472aaee789e5b1d8,angel,,01-08-2015,50000.0
7352,/organization/archr-io-llc,/funding-round/fe0c8f6a4b2b44f1563ef6281d67f8c1,angel,,01-08-2015,200000.0
7364,/organization/arcivr,/funding-round/8c2c2d1e46534d2e4de5c7cd58e1ef98,angel,,22-01-2015,250000.0
7365,/organization/arcivr,/funding-round/f3acfed2177c1bb81c405279ccb41a2a,angel,,01-09-2013,500000.0
7385,/organization/arctic-empire,/funding-round/8a81621f9daed5db57a672a3f41dbfe2,angel,,12-05-2010,393669.0
7393,/organization/arctuition,/funding-round/57642d3bc4c8855135629e500307642a,angel,,13-08-2014,
7400,/organization/arcus-solutions,/funding-round/8077796398a255f568ebdde95e57975a,angel,,01-04-2014,400000.0
7440,/organization/areametrics,/funding-round/231eb4ff3afa63976812ff13fdd4069e,angel,,01-12-2014,435000.0
7498,/organization/argus-insights,/funding-round/e4b278a56a97be17ff42ea1f032de3aa,angel,,01-05-2010,200000.0
7503,/organization/argus-labs,/funding-round/e568456196755827567d3125811dea94,angel,,01-06-2012,246440.0
7549,/organization/aries-tco-inc,/funding-round/76f673c8ba141eea5af74fb427dba428,angel,,18-09-2014,
7637,/organization/arkli,/funding-round/9195d633c0bfe1799bd8c4254c672262,angel,,15-04-2011,25925.0
7638,/organization/arkli,/funding-round/af012223b44174482b3499039f4c81bc,angel,,01-01-2010,28568.0
7694,/organization/aroundtheway,/funding-round/e446736dc9de1ced317bee20914e019e,angel,,15-01-2010,275000.0
7745,/organization/arrivebefore,/funding-round/efed34591d737ae4e0ecb171d70b0aa2,angel,,02-10-2012,10000.0
7813,/organization/art-square,/funding-round/f0a9ef729a514b1e4ef50c02acbf8328,angel,,15-08-2014,275000.0
7872,/organization/articulate-technologies,/funding-round/6a0e4a71b66a43ed7060b0d47bbb4549,angel,,01-03-2013,586000.0
7879,/organization/artifact-technogies,/funding-round/eaac565dd2bc366e0b71fe355190eed6,angel,,01-11-2011,2000000.0
7884,/organization/artify-it,/funding-round/6d7b2e3bbcfc221a5cb1c789c69d0448,angel,,25-04-2012,800000.0
7908,/organization/artistforce,/funding-round/cda515449d1b62a62e6f51abf1210f71,angel,,01-09-2007,
7909,/organization/artistiya,/funding-round/50936018de956396d3f95c050f4b535a,angel,,20-08-2015,100000.0
7996,/organization/as-it-is,/funding-round/7db4a37b78d379f8dbaa5fb19b506b91,angel,,25-02-2008,3000000.0
8001,/organization/asana,/funding-round/b2dfe65aa7b8eeadbf41950b7f2ffc5f,angel,,01-04-2009,1200000.0
8009,/organization/asap,/funding-round/3ad6199c0fdc0138b436c2f2d8edd440,angel,,15-09-2015,
8106,/organization/ask-the-doctor,/funding-round/95a64827e606994a57554ef23b95c6bc,angel,,07-07-2014,3000000.0
8116,/organization/askmygift,/funding-round/2811f3968d2c1f4288d376a9787b4ee3,angel,,15-10-2015,40000.0
8118,/organization/asknshare,/funding-round/24524a51b15d2af0be35268d7e9ab848,angel,,10-03-2012,500000.0
8119,/organization/askourt-ltd,/funding-round/b2b3fa5dab2e1ffb2b17d3600d838f47,angel,,01-01-2015,
8191,/organization/assembla,/funding-round/182b8fefc8f87dd1faf9f10fbd71b9ea,angel,,01-05-2007,375000.0
8266,/organization/aster-data-systems,/funding-round/1038834ab221b7f5fb18c3fcba221886,angel,,01-11-2005,1000000.0
8290,/organization/astrall-inc,/funding-round/c6eb83d330e98b64054c2555c146394b,angel,,25-09-2014,25000.0
8340,/organization/at-peak-resources,/funding-round/987ddd843e650d87d102a108e0adee3d,angel,,01-03-2014,140000.0
8341,/organization/at-the-pool,/funding-round/ded79594cfd1db072fc36480bf6d3bb8,angel,,15-05-2013,
8440,/organization/atilekt,/funding-round/8567263fdd72c1a8640a260caaa0e694,angel,,01-07-2011,125000.0
8473,/organization/atlas-learning,/funding-round/dd1a99b406aff4c331e0de87a3dae923,angel,,01-05-2013,
8523,/organization/atoneplace,/funding-round/6bd0c1b25cea0d1d06b40e111f509a8e,angel,,20-09-2008,250000.0
8525,/organization/atooma,/funding-round/39bbfbd629ec6e58f2f141b50203df94,angel,,24-04-2015,650000.0
8527,/organization/atooma,/funding-round/6194aeb8dd129efa8f43727506b1d9b5,angel,,10-03-2013,165000.0
8597,/organization/attention-sciences,/funding-round/6cc28c0de0e8af9a5ab72c1f1deed568,angel,,01-09-2009,
8608,/organization/attify,/funding-round/39b6253b26f8e536d57f8a68ddf7dc7a,angel,,03-01-2015,
8617,/organization/attolight,/funding-round/03bcec09a54a7efea8947043dab1926f,angel,,01-11-2010,1012630.0
8665,/organization/auctionata,/funding-round/a867b365a94e1e12ee829f23df287d0a,angel,,30-01-2012,3000000.0
8672,/organization/auctomatic,/funding-round/35a991e9ce2f38b63e8530d7813a0ce7,angel,,01-01-2007,400000.0
8688,/organization/audiam,/funding-round/714163ecdacefc5beeb4e0d0cedd60e7,angel,,02-08-2013,500000.0
8716,/organization/audio-analytic,/funding-round/76270ef45b991e636856290efd0cf2d1,angel,,20-04-2014,1511444.0
8720,/organization/audio-network,/funding-round/9914eb2d8241f95ebf1f08b31279134e,angel,,01-04-2002,
8784,/organization/augmentation-industries,/funding-round/424e495a50615bef3e537131eefed630,angel,,01-12-2011,500000.0
8792,/organization/augmentra,/funding-round/44918c4d20068770b9c2fbacd1f4f6e7,angel,,01-07-2010,500000.0
8793,/organization/augmentra,/funding-round/631d2bdf727f9fba70f81e05c9bb0f7d,angel,,01-07-2009,500000.0
8837,/organization/aura-life,/funding-round/205362156c4e3d94372d7aae508b7779,angel,,01-04-2012,
8838,/organization/aura-life,/funding-round/769a0a4268eb05b0f18c3fdf62d76a3c,angel,,18-04-2014,
8839,/organization/aura-life,/funding-round/fdbd79504e5bc70369b405a78b00f844,angel,,18-04-2014,
8856,/organization/aureliant,/funding-round/d3dcded4e8f2480d4ba88c9ea0556d61,angel,,01-01-2009,250000.0
8865,/organization/aureus-analytics,/funding-round/731b3493037be8dcf7fd45ac385b5dad,angel,,14-11-2014,850000.0
8869,/organization/aurin-biotech,/funding-round/7fbe82f4ff2af9625a19f81fe14f6769,angel,,20-12-2013,
8938,/organization/australian-credit-and-finance,/funding-round/aa4fb36bdf39e453a5931fa8477d06d7,angel,,01-02-2013,1041558.0
8979,/organization/authorbee,/funding-round/0378cf3bd550f74265eef917d1889e7f,angel,,01-04-2013,750000.0
8983,/organization/authorgen,/funding-round/c4fc7ad834a0abfb935b2448f03b1e96,angel,,01-12-2006,
9022,/organization/autobutler,/funding-round/7f142139a33f62668084e4e731960602,angel,,01-11-2012,
9100,/organization/autopilot,/funding-round/3a2d9ef6e7c1022c2f75d5373c469edc,angel,,01-06-2012,200000.0
9305,/organization/aveeza,/funding-round/7324f4ffa08cd8fa35d94d955eb4327a,angel,,08-09-2015,36000.0
9306,/organization/aveeza,/funding-round/aa20683c075ff5b9219731501baef868,angel,,08-06-2015,40000.0
9342,/organization/avensus,/funding-round/16f82aea57c91d6255b8b6821397fc28,angel,,01-06-2008,
9371,/organization/aver-informatics,/funding-round/64af985e5192e1151393c133173c1d8c,angel,,29-03-2013,1000000.0
9373,/organization/aver-informatics,/funding-round/c2be5a989a00af208512ce227a66c030,angel,,29-06-2011,1300000.0
9511,/organization/avob,/funding-round/964ea15f042971fbfebf4a32e48907b1,angel,,27-09-2010,673850.0
9529,/organization/avot-media,/funding-round/03c03b9a02430532db09e0aa79f75c9b,angel,,01-01-2007,
9531,/organization/avox-2,/funding-round/e9472d0b5aa9bb3e1d24e13dea4c0adf,angel,,01-03-2013,500000.0
9538,/organization/avrios,/funding-round/bf7b6aacf8d3a634ce4b5aef209731ec,angel,,01-04-2014,
9557,/organization/avtozaper,/funding-round/b50ef7001a1933cb5c3cb2e1126ab968,angel,,13-02-2013,135000.0
9559,/organization/avuba,/funding-round/3a88e7295b34de53f0d078407928cf01,angel,,05-02-2015,
9576,/organization/awaaz-de,/funding-round/5a87fb534d3748a3e4f4ac22c81819ca,angel,,18-05-2015,
9583,/organization/awarelabs,/funding-round/a7c296b22ec42d1f4b0d0bc7b679f8b7,angel,,01-07-2007,
9597,/organization/awayfind,/funding-round/2d6dd864e9dbfbad0fc5e089b1ecba51,angel,,01-04-2010,
9600,/organization/awayfind,/funding-round/e1d4e646528efe5a4e2c5caad2090ec4,angel,,01-08-2010,
9604,/organization/awear,/funding-round/3388f7b61abad995741e847331d06cae,angel,,15-10-2014,550000.0
9607,/organization/awearable-apparel,/funding-round/f4d5d81bd60aecf4adbd42633d98e3f4,angel,,20-02-2015,240000.0
9612,/organization/awesome-me,/funding-round/41b175b340430728c9788821491fe68a,angel,,01-01-2013,0.0
9638,/organization/axado,/funding-round/cce8d0e1e09e1d7db62f3a95253480ad,angel,,01-01-2011,
9640,/organization/axalent,/funding-round/ed9872499ca8e44b2752948da5d2ebd5,angel,,01-06-2013,
9809,/organization/ayibang,/funding-round/6fc1a12b79460a87b660ce95a0c59378,angel,,01-09-2013,162400.0
9830,/organization/ayondo,/funding-round/773e663925771db1d4eaea7287d6f902,angel,,01-01-2009,
9878,/organization/azooo,/funding-round/17724688ce8c3658abcb44a898f7f95c,angel,,01-03-2014,162954.0
9922,/organization/azurebooker,/funding-round/4c372575a203e03bc730447a2a23b9f8,angel,,07-07-2014,0.0
9931,/organization/b-concept-media-entertainment-group,/funding-round/420b011b2c3501ec80425ff7c272a89c,angel,,01-12-2010,130861.0
9933,/organization/b-everyware,/funding-round/0adc0d77565974072e21e165ff6e2d5b,angel,,01-06-2014,1000000.0
9997,/organization/babel-street,/funding-round/87bb85b14d5fc2c798516c7d88e39c13,angel,,02-03-2014,2000000.0
10004,/organization/babil-games,/funding-round/dd22ecaecd64acf0fa2ff1ce51b5ccee,angel,,01-01-2012,150000.0
10014,/organization/baby-bundle,/funding-round/18643c3cce88df44c6229bdbae55d4ae,angel,,14-03-2015,1922877.0
10028,/organization/babybus,/funding-round/ec39d03e4312aa88ced9898524611235,angel,,01-01-2013,1000000.0
10052,/organization/back-4-app-back4app-servicos-digitais-ltda,/funding-round/a31630ff86f1a4948b5c73876b8e8e24,angel,,01-08-2015,100000.0
10056,/organization/backand,/funding-round/07cb88a5d9d7dc6e9977b22cb9936872,angel,,18-12-2013,100000.0
10059,/organization/backand,/funding-round/d3bb702ab700ce3cc5e1a28331f1be63,angel,,13-10-2013,360000.0
10077,/organization/backplane,/funding-round/105e88b45247193a2aa303dbd0d53378,angel,,16-08-2011,1800000.0
10081,/organization/backspaces,/funding-round/8b37d4029e4bd2deb38a1f8df1301fb3,angel,,01-03-2013,12500.0
10083,/organization/backstitch,/funding-round/2d968164f3672dc26db3e48e568a732b,angel,,07-08-2014,50000.0
10191,/organization/baitianshi,/funding-round/d05fce495a2e003f049ba75755552f95,angel,,01-12-2011,
10294,/organization/band-metrics,/funding-round/c4df55f4ee49c0a70dc8a4d0ad79deb3,angel,,24-11-2008,
10314,/organization/bandsintown,/funding-round/a22abf7d2cf008970efa20f2667dd27f,angel,,01-01-2010,180000.0
10349,/organization/bankerbay-technologies-2,/funding-round/0a503cce13613a003d4c589b86ff4678,angel,,02-05-2014,1000000.0
10372,/organization/bantam,/funding-round/9232e55a72272edee495196b1a79aadf,angel,,31-12-2009,1150000.0
10387,/organization/bao-pinche,/funding-round/5c0c47734a679f2236c8f3f8cac2b67d,angel,,05-10-2014,1400000.0
10391,/organization/baobab-planet,/funding-round/effdd826faf289996e6c9345d86dd715,angel,,10-07-2010,1010960.0
10399,/organization/baomihua,/funding-round/c338717b46c12aade4b0ceca2e37b3c9,angel,,01-03-2009,877192.0
10401,/organization/baozun-commerce,/funding-round/1f9eb1ed3c18a8aaa247eec9d12d9b41,angel,,01-03-2011,
10406,/organization/bar-club-stats,/funding-round/bdd120afa29cdf98d798770bb34696d3,angel,,30-04-2014,70000.0
10424,/organization/barcheyacht-it,/funding-round/db37a3418bef1d8163dd5c7cae4772cb,angel,,28-10-2014,266751.0
10446,/organization/bargain-technologies,/funding-round/1077a97f5a4b8314275bd104bfcb495b,angel,,28-04-2014,198216.0
10501,/organization/bartermill-com,/funding-round/15317c9ea10a5de2e04230e3c3cf09fb,angel,,20-12-2010,20000.0
10533,/organization/bash-gaming,/funding-round/1d32b180ff3226e43a1ba22aafecf644,angel,,16-04-2012,1000000.0
10538,/organization/basharacare,/funding-round/f5875cfc13b776f2d67a57948800e43a,angel,,01-12-2013,400000.0
10552,/organization/basicgov-systems,/funding-round/bdfb6d798ec8f79c20206c264af51af7,angel,,01-10-2010,438530.0
10566,/organization/bastille-networks-2,/funding-round/02d1a2bcaa5cbbb777cec7b2e9bcaf7e,angel,,10-09-2014,1500000.0
10567,/organization/bastille-networks-2,/funding-round/25b68bc5c5ac786b3cecb73fbbc3297a,angel,,21-01-2015,1000000.0
10601,/organization/battlefy,/funding-round/b94fd35432da83eae99e6e67ac8b05d4,angel,,01-11-2012,200000.0
10659,/organization/bazaart,/funding-round/3c76c9f8ca48350c86ddd56b34d313b9,angel,,01-09-2013,100000.0
10694,/organization/bccthis,/funding-round/b2bb11db3a423a7275cd806818646936,angel,,01-11-2009,500000.0
10714,/organization/bday,/funding-round/b8db20f84a46e55301650d1fdbbcdbef,angel,,04-04-2011,2000000.0
10723,/organization/bds-com-au,/funding-round/ac6d17092687130f8487b05c9f1b2a6e,angel,,20-04-2014,467289.0
10764,/organization/beaconsinspace,/funding-round/52d27642ee2bcf58f37b4f2c9b748d84,angel,,19-11-2015,400000.0
10765,/organization/beaconsinspace,/funding-round/70256e2fa1834f186da7a1e08dbc70c7,angel,,27-02-2015,190000.0
10788,/organization/beamly,/funding-round/7dfece9513f51db5783a9b97fabde6e2,angel,,01-06-2011,
10798,/organization/bear-butler,/funding-round/1b5e2ef860dd75215638e028cc826418,angel,,09-02-2015,960000.0
10830,/organization/beatswitch,/funding-round/5df5a08bbaffebc075b681ed1fde796c,angel,,05-05-2014,346849.0
10834,/organization/beaucoo,/funding-round/e026df8fa02c88952f8d116181267665,angel,,27-09-2012,1118770.0
10837,/organization/beauteeze-com,/funding-round/7cccdc0ed1492eb10f7847107490b3ed,angel,,01-03-2013,70000.0
10841,/organization/beautini,/funding-round/af46731a0bef03f699f84588d0acc45e,angel,,26-02-2015,110000.0
10849,/organization/beautylish,/funding-round/59c93cc4d6cc42760934e2ee4a7f2b3a,angel,,16-11-2010,1000000.0
10850,/organization/beautylish,/funding-round/71c37c804ba4a5256f32ebac586b18b4,angel,,01-09-2011,1000000.0
10906,/organization/bedycasa,/funding-round/07f4966c442836d61ea7241cac0c0bc5,angel,,01-09-2009,142959.0
10935,/organization/beegit,/funding-round/7fda01155dcc9daeb550b91f90e49774,angel,,01-03-2014,110000.0
